7.140112e+001,9.409808e+001
7.236536e+001,9.212227e+001
7.332959e+001,9.330812e+001
7.429382e+001,9.576723e+001
7.525806e+001,1.001801e+002
7.622229e+001,1.012680e+002
7.718652e+001,9.473716e+001
7.815076e+001,7.580266e+001
7.911499e+001,6.463646e+001
8.007922e+001,6.002225e+001
8.104346e+001,6.105111e+001
8.200769e+001,6.772018e+001
8.297192e+001,8.472618e+001
8.393616e+001,1.007194e+002
8.490039e+001,1.159259e+002
8.586462e+001,1.280273e+002
8.682886e+001,1.335607e+002
8.779310e+001,1.227720e+002
8.875733e+001,1.064992e+002
8.972157e+001,8.988417e+001
9.068580e+001,7.514520e+001
9.165003e+001,6.267943e+001
9.261427e+001,5.570649e+001
9.357850e+001,5.257731e+001
9.454273e+001,5.220925e+001
9.550697e+001,5.429787e+001
9.647120e+001,6.064250e+001
9.743543e+001,6.273796e+001
9.839967e+001,5.929377e+001
9.936390e+001,5.315083e+001
1.003281e+002,4.743851e+001
1.012924e+002,4.169051e+001
1.022566e+002,3.764321e+001
1.032208e+002,3.617305e+001
1.041851e+002,3.667282e+001
1.051493e+002,3.770562e+001
1.061135e+002,3.864851e+001
1.070778e+002,3.913306e+001
1.080420e+002,3.886556e+001
1.090062e+002,3.779770e+001
1.099705e+002,3.615726e+001
1.109347e+002,3.351886e+001
1.118989e+002,3.070070e+001
1.128632e+002,2.956927e+001
1.138274e+002,3.153812e+001
1.147916e+002,3.733017e+001
1.157559e+002,4.014859e+001
1.167201e+002,3.950761e+001
1.176843e+002,3.733894e+001
1.186486e+002,3.590783e+001
1.196128e+002,3.547075e+001
1.205770e+002,3.554638e+001
1.215413e+002,3.765229e+001
1.225055e+002,4.029346e+001
1.234697e+002,4.028961e+001
1.244340e+002,3.128826e+001
1.253982e+002,2.242329e+001
1.263624e+002,1.564972e+001
1.273267e+002,1.194138e+001
1.282909e+002,1.159686e+001
1.292551e+002,1.921151e+001
1.302194e+002,2.929161e+001
1.311836e+002,3.715596e+001
1.321478e+002,3.976956e+001
1.331121e+002,3.685751e+001
1.340763e+002,3.204510e+001
1.350405e+002,2.494049e+001
1.360048e+002,1.857116e+001
1.369690e+002,1.630756e+001
1.379332e+002,2.174246e+001
1.388975e+002,2.605449e+001
1.398617e+002,2.925621e+001
1.408259e+002,3.125937e+001
1.417902e+002,3.196487e+001
1.427544e+002,3.058194e+001
1.437186e+002,2.855111e+001
1.446829e+002,2.576474e+001
1.456471e+002,2.255538e+001
1.466113e+002,1.956983e+001
1.475756e+002,1.681643e+001
1.485398e+002,1.530866e+001
1.495040e+002,1.702012e+001
1.504683e+002,2.229959e+001
1.514325e+002,2.982343e+001
1.523967e+002,3.162807e+001
1.533610e+002,2.904210e+001
1.543252e+002,2.513464e+001
1.552894e+002,2.200041e+001
1.562537e+002,1.993094e+001
1.572179e+002,1.791538e+001
1.581821e+002,1.414987e+001
1.591464e+002,1.139644e+001
1.601106e+002,1.315870e+001
1.610748e+002,2.510770e+001
1.620391e+002,3.310517e+001
1.630033e+002,3.296187e+001
1.639676e+002,2.747813e+001
1.649318e+002,2.101061e+001
1.658960e+002,1.665209e+001
1.668603e+002,1.396457e+001
1.678245e+002,1.292075e+001
1.687887e+002,1.328556e+001
1.697530e+002,1.466439e+001
1.707172e+002,1.657383e+001
1.716814e+002,1.865845e+001
1.726457e+002,2.000930e+001
1.736099e+002,2.027275e+001
1.745741e+002,1.943051e+001
1.755384e+002,1.734734e+001
1.765026e+002,1.214333e+001
1.774668e+002,8.001007e+000
1.784311e+002,7.800025e+000
1.793953e+002,1.357026e+001
1.803595e+002,1.714615e+001
1.813238e+002,1.674531e+001
1.822880e+002,1.458283e+001
1.832522e+002,1.223050e+001
1.842165e+002,1.055869e+001
1.851807e+002,9.093701e+000
1.861449e+002,6.618103e+000
1.871092e+002,4.097357e+000
1.880734e+002,2.943536e+000
1.890376e+002,5.532196e+000
1.900019e+002,1.048433e+001
1.909661e+002,1.375123e+001
1.919303e+002,1.505621e+001
1.928946e+002,1.490396e+001
1.938588e+002,1.479422e+001
1.948230e+002,1.439949e+001
1.957873e+002,1.480161e+001
1.967515e+002,1.560420e+001
1.977157e+002,1.692842e+001
1.986800e+002,2.145260e+001
1.996442e+002,3.030039e+001
2.006084e+002,4.097518e+001
2.015727e+002,5.605483e+001
2.025369e+002,7.596889e+001
2.035011e+002,8.900420e+001
2.044654e+002,8.314129e+001
2.054296e+002,7.072734e+001
2.063938e+002,5.729014e+001
2.073581e+002,4.664813e+001
2.083223e+002,3.984719e+001
2.092865e+002,3.855994e+001
2.102508e+002,4.144670e+001
2.112150e+002,4.733184e+001
2.121792e+002,5.513671e+001
2.131435e+002,6.581853e+001
2.141077e+002,7.116836e+001
2.150719e+002,6.939884e+001
2.160362e+002,6.417582e+001
2.170004e+002,6.083513e+001
2.179646e+002,6.070763e+001
2.189289e+002,6.093279e+001
2.198931e+002,5.863943e+001
2.208573e+002,5.652443e+001
2.218216e+002,5.998318e+001
2.227858e+002,7.951760e+001
2.237500e+002,9.842070e+001
2.247143e+002,1.125567e+002
2.256785e+002,1.201478e+002
2.266427e+002,1.200428e+002
2.276070e+002,1.041411e+002
2.285712e+002,8.050398e+001
2.295354e+002,5.882140e+001
2.304997e+002,4.207175e+001
2.314639e+002,2.999255e+001
2.324281e+002,2.206700e+001
2.333924e+002,1.881594e+001
2.343566e+002,1.635090e+001
2.353208e+002,1.309371e+001
2.362851e+002,8.715589e+000
2.372493e+002,5.726636e+000
2.382135e+002,4.540430e+000
2.391778e+002,4.039746e+000
2.401420e+002,3.981525e+000
2.411062e+002,4.416504e+000
2.420705e+002,4.405707e+000
2.430347e+002,2.908588e+000
2.439989e+002,1.058954e+000
2.449632e+002,-2.286499e-001
2.459274e+002,-2.243530e-001
2.468916e+002,5.120117e-001
2.478559e+002,5.796326e-001
2.488201e+002,2.006164e-001
2.497843e+002,-2.244568e-001
2.507486e+002,-2.247131e-001
2.517128e+002,3.738953e-001
2.526770e+002,1.003052e+000
2.536413e+002,1.112933e+000
2.546055e+002,1.423859e+000
2.555697e+002,3.270636e+000
2.565340e+002,9.194501e+000
2.574982e+002,1.306456e+001
2.584625e+002,1.377322e+001
2.594267e+002,1.247451e+001
2.603909e+002,1.113219e+001
2.613552e+002,1.082838e+001
2.623194e+002,1.045624e+001
2.632836e+002,9.324896e+000
2.642479e+002,7.706787e+000
2.652121e+002,6.286456e+000
2.661763e+002,6.343719e+000
2.671406e+002,7.159930e+000
2.681048e+002,7.612750e+000
2.690690e+002,7.499182e+000
2.700333e+002,6.991229e+000
2.709975e+002,6.826935e+000
2.719617e+002,7.240003e+000
2.729260e+002,7.341974e+000
2.738902e+002,6.703650e+000
2.748544e+002,5.340729e+000
2.758187e+002,4.490588e+000
2.767829e+002,4.995795e+000
2.777471e+002,5.092639e+000
2.787114e+002,3.988904e+000
2.796756e+002,1.665137e+000
2.806398e+002,-3.129089e-001
2.816041e+002,-1.260761e+000
2.825683e+002,-1.331915e+000
2.835325e+002,9.240112e-002
2.844968e+002,3.032031e+000
2.854610e+002,6.204328e+000
2.864252e+002,5.807861e+000
2.873895e+002,3.525946e+000
2.883537e+002,1.903912e+000
2.893179e+002,2.582507e+000
2.902822e+002,5.794977e+000
2.912464e+002,6.774896e+000
2.922106e+002,5.144782e+000
2.931749e+002,2.861218e+000
2.941391e+002,1.096948e+000
2.951033e+002,-3.548584e-002
2.960676e+002,-1.196143e+000
2.970318e+002,-2.910455e+000
2.979960e+002,-4.205847e+000
2.989603e+002,-4.263153e+000
2.999245e+002,-2.529926e+000
3.008887e+002,-5.267884e-001
3.018530e+002,8.705322e-001
3.028172e+002,1.806751e+000
3.037814e+002,2.291931e+000
3.047457e+002,2.317871e+000
3.057099e+002,2.167627e+000
3.066741e+002,2.998084e+000
3.076384e+002,4.470813e+000
3.086026e+002,5.247186e+000
3.095668e+002,3.745758e+000
3.105311e+002,-1.292456e+000
3.114953e+002,-3.638287e+000
3.124595e+002,-1.977820e+000
3.134238e+002,1.160522e+000
3.143880e+002,2.715344e+000
3.153522e+002,1.057031e+000
3.163165e+002,3.756226e-001
3.172807e+002,1.984534e+000
3.182449e+002,4.691247e+000
3.192092e+002,7.331628e+000
3.201734e+002,9.567963e+000
3.211376e+002,1.027560e+001
3.221019e+002,7.873242e+000
3.230661e+002,3.881696e+000
3.240303e+002,5.702149e-001
3.249946e+002,7.599670e-001
3.259588e+002,4.058209e+000
3.269230e+002,5.897467e+000
3.278873e+002,6.220337e+000
3.288515e+002,5.844757e+000
3.298157e+002,6.211835e+000
3.307800e+002,8.056025e+000
3.317442e+002,9.699780e+000
3.327084e+002,1.112584e+001
3.336727e+002,1.226945e+001
3.346369e+002,1.306156e+001
3.356011e+002,1.333398e+001
3.365654e+002,1.346986e+001
3.375296e+002,1.325299e+001
3.384938e+002,1.305260e+001
3.394581e+002,1.335591e+001
3.404223e+002,1.457984e+001
3.413865e+002,1.653456e+001
3.423508e+002,1.874113e+001
3.433150e+002,2.139693e+001
3.442792e+002,2.489665e+001
3.452435e+002,2.993193e+001
3.462077e+002,3.670147e+001
3.471719e+002,4.365511e+001
3.481362e+002,5.009520e+001
3.491004e+002,5.754414e+001
3.500646e+002,6.946056e+001
3.510289e+002,8.614645e+001
3.519931e+002,1.090368e+002
3.529573e+002,1.386952e+002
3.539216e+002,1.741713e+002
3.548858e+002,2.160294e+002
3.558500e+002,2.809437e+002
3.568143e+002,3.277038e+002
3.577785e+002,3.422262e+002
3.587427e+002,3.296277e+002
3.597070e+002,2.986776e+002
3.606712e+002,2.503603e+002
3.616354e+002,1.970732e+002
3.625997e+002,1.539878e+002
3.635639e+002,1.217344e+002
3.645281e+002,9.824011e+001
3.654924e+002,7.977558e+001
3.664566e+002,6.770057e+001
3.674208e+002,5.673395e+001
3.683851e+002,4.647580e+001
3.693493e+002,3.745599e+001
3.703135e+002,3.097667e+001
3.712778e+002,2.931359e+001
3.722420e+002,2.781238e+001
3.732062e+002,2.592333e+001
3.741705e+002,2.399195e+001
3.751347e+002,2.267142e+001
3.760989e+002,2.266765e+001
3.770632e+002,2.283967e+001
3.780274e+002,2.266339e+001
3.789916e+002,2.207830e+001
3.799559e+002,2.101577e+001
3.809201e+002,1.925749e+001
3.818844e+002,1.736454e+001
3.828486e+002,1.666904e+001
3.838128e+002,1.709971e+001
3.847771e+002,1.797404e+001
3.857413e+002,1.823589e+001
3.867055e+002,1.729288e+001
3.876698e+002,1.773861e+001
3.886340e+002,2.024094e+001
3.895982e+002,2.361309e+001
3.905625e+002,2.647139e+001
3.915267e+002,2.920385e+001
3.924909e+002,3.029297e+001
3.934552e+002,2.875739e+001
3.944194e+002,2.607123e+001
3.953836e+002,2.369230e+001
3.963479e+002,2.239329e+001
3.973121e+002,2.190374e+001
3.982763e+002,2.217048e+001
3.992406e+002,2.278209e+001
4.002048e+002,2.295491e+001
4.011690e+002,2.187438e+001
4.021333e+002,2.000535e+001
4.030975e+002,2.077655e+001
4.040617e+002,2.419843e+001
4.050260e+002,2.801545e+001
4.059902e+002,2.961814e+001
4.069544e+002,2.711292e+001
4.079187e+002,2.801401e+001
4.088829e+002,3.330126e+001
4.098471e+002,4.019270e+001
4.108114e+002,4.652229e+001
4.117756e+002,5.148375e+001
4.127398e+002,5.776092e+001
4.137041e+002,6.930865e+001
4.146683e+002,8.048831e+001
4.156325e+002,8.705284e+001
4.165968e+002,8.677090e+001
4.175610e+002,8.213499e+001
4.185252e+002,7.641977e+001
4.194895e+002,7.021294e+001
4.204537e+002,6.379609e+001
4.214179e+002,5.742453e+001
4.223822e+002,5.127491e+001
4.233464e+002,4.897781e+001
4.243106e+002,5.039329e+001
4.252749e+002,5.280972e+001
4.262391e+002,5.437950e+001
4.272033e+002,5.480251e+001
4.281676e+002,5.913232e+001
4.291318e+002,6.798248e+001
4.300960e+002,8.002637e+001
4.310603e+002,9.489027e+001
4.320245e+002,1.123753e+002
4.329887e+002,1.328557e+002
4.339530e+002,1.588915e+002
4.349172e+002,1.867814e+002
4.358814e+002,2.181834e+002
4.368457e+002,2.511804e+002
4.378099e+002,2.807653e+002
4.387741e+002,2.968929e+002
4.397384e+002,3.002772e+002
4.407026e+002,2.913034e+002
4.416668e+002,2.687844e+002
4.426311e+002,2.371605e+002
4.435953e+002,2.113542e+002
4.445595e+002,1.955081e+002
4.455238e+002,1.811022e+002
4.464880e+002,1.674696e+002
4.474522e+002,1.551325e+002
4.484165e+002,1.456806e+002
4.493807e+002,1.422894e+002
4.503449e+002,1.386087e+002
4.513092e+002,1.332164e+002
4.522734e+002,1.260449e+002
4.532376e+002,1.170258e+002
4.542019e+002,1.055824e+002
4.551661e+002,9.341930e+001
4.561303e+002,8.210934e+001
4.570946e+002,7.202235e+001
4.580588e+002,6.386819e+001
4.590230e+002,5.843739e+001
4.599873e+002,5.609089e+001
4.609515e+002,5.434774e+001
4.619157e+002,5.295394e+001
4.628800e+002,5.224024e+001
4.638442e+002,5.247681e+001
4.648084e+002,5.369485e+001
4.657727e+002,5.601408e+001
4.667369e+002,5.987585e+001
4.677011e+002,6.425959e+001
4.686654e+002,6.897916e+001
4.696296e+002,7.402254e+001
4.705938e+002,7.770911e+001
4.715581e+002,7.893584e+001
4.725223e+002,7.834373e+001
4.734865e+002,7.579841e+001
4.744508e+002,7.150472e+001
4.754150e+002,6.618520e+001
4.763792e+002,6.120494e+001
4.773435e+002,5.654733e+001
4.783077e+002,5.245248e+001
4.792719e+002,4.906208e+001
4.802362e+002,4.630096e+001
4.812004e+002,4.364571e+001
4.821646e+002,4.103123e+001
4.831289e+002,3.847256e+001
4.840931e+002,3.574514e+001
4.850573e+002,3.296896e+001
4.860216e+002,3.052327e+001
4.869858e+002,2.895371e+001
4.879500e+002,2.764573e+001
4.889143e+002,2.641418e+001
4.898785e+002,2.522808e+001
4.908427e+002,2.404047e+001
4.918070e+002,2.269960e+001
4.927712e+002,2.152790e+001
4.937354e+002,2.110596e+001
4.946997e+002,2.123883e+001
4.956639e+002,2.133158e+001
4.966281e+002,2.075095e+001
4.975924e+002,1.940458e+001
4.985566e+002,1.964241e+001
4.995208e+002,2.135135e+001
5.004851e+002,2.417079e+001
5.014493e+002,2.817045e+001
5.024135e+002,3.370768e+001
5.033778e+002,3.878780e+001
5.043420e+002,4.370380e+001
5.053063e+002,4.800104e+001
5.062705e+002,5.184244e+001
5.072347e+002,5.500580e+001
5.081990e+002,5.608743e+001
5.091632e+002,5.138945e+001
5.101274e+002,4.539504e+001
5.110917e+002,4.077543e+001
5.120559e+002,3.801952e+001
5.130201e+002,3.598532e+001
5.139844e+002,3.228199e+001
5.149486e+002,2.700693e+001
5.159128e+002,2.236596e+001
5.168771e+002,1.871537e+001
5.178413e+002,1.575119e+001
5.188055e+002,1.275768e+001
5.197698e+002,8.971143e+000
5.207340e+002,6.480719e+000
5.216982e+002,6.362671e+000
5.226625e+002,6.923383e+000
5.236267e+002,5.850336e+000
5.245909e+002,1.388397e+000
5.255552e+002,-1.419238e+000
5.265194e+002,1.288959e+000
5.274836e+002,5.642316e+000
5.284479e+002,8.175318e+000
5.294121e+002,7.016400e+000
5.303763e+002,4.012268e+000
5.313406e+002,3.064966e+000
5.323048e+002,3.462830e+000
5.332690e+002,4.442694e+000
5.342333e+002,5.713361e+000
5.351975e+002,7.114606e+000
5.361617e+002,7.235968e+000
5.371260e+002,4.692889e+000
5.380902e+002,3.070105e+000
5.390544e+002,3.489831e+000
5.400187e+002,5.299487e+000
5.409829e+002,6.480927e+000
5.419471e+002,6.325128e+000
5.429114e+002,5.870008e+000
5.438756e+002,5.183423e+000
5.448398e+002,4.414734e+000
5.458041e+002,3.743799e+000
5.467683e+002,3.332147e+000
5.477325e+002,3.058008e+000
5.486968e+002,2.553680e+000
5.496610e+002,1.983209e+000
5.506252e+002,1.711841e+000
5.515895e+002,2.041565e+000
5.525537e+002,2.953290e+000
5.535179e+002,3.565051e+000
5.544822e+002,3.958783e+000
5.554464e+002,4.200073e+000
5.564106e+002,4.243903e+000
5.573749e+002,4.053076e+000
5.583391e+002,3.821539e+000
5.593033e+002,4.035199e+000
5.602676e+002,3.806305e+000
5.612318e+002,2.269128e+000
5.621960e+002,-3.286133e-002
5.631603e+002,-1.444769e+000
5.641245e+002,-1.152954e-002
5.650887e+002,1.943219e+000
5.660530e+002,2.301776e+000
5.670172e+002,1.495776e+000
5.679814e+002,7.949951e-001
5.689457e+002,1.606360e+000
5.699099e+002,3.696613e+000
5.708741e+002,4.048547e+000
5.718384e+002,2.600238e+000
5.728026e+002,6.266724e-001
5.737668e+002,-1.141162e+000
5.747311e+002,-2.920966e+000
5.756953e+002,-3.343268e+000
5.766595e+002,-1.211548e+000
5.776238e+002,8.010498e-001
5.785880e+002,1.712976e+000
5.795522e+002,1.479742e+000
5.805165e+002,7.849548e-001
5.814807e+002,-3.478027e-001
5.824449e+002,-1.418591e+000
5.834092e+002,-2.383472e+000
5.843734e+002,-3.097180e+000
5.853376e+002,-3.225903e+000
5.863019e+002,-2.222528e+000
5.872661e+002,-4.498230e-001
5.882303e+002,-6.591187e-002
5.891946e+002,-1.112610e+000
5.901588e+002,-2.167072e+000
5.911230e+002,-1.629578e+000
5.920873e+002,1.178937e+000
5.930515e+002,2.808984e+000
5.940157e+002,3.273248e+000
5.949800e+002,3.055707e+000
5.959442e+002,2.004224e+000
5.969084e+002,1.916565e-001
5.978727e+002,-1.203534e+000
5.988369e+002,-1.156677e+000
5.998011e+002,-7.884216e-001
6.007654e+002,-5.908203e-001
6.017296e+002,-5.003540e-001
6.026938e+002,-6.620483e-002
6.036581e+002,1.388708e+000
6.046223e+002,3.320795e+000
6.055865e+002,4.294458e+000
6.065508e+002,4.352984e+000
6.075150e+002,3.839447e+000
6.084792e+002,3.030133e+000
6.094435e+002,1.706152e+000
6.104077e+002,1.428601e+000
6.113719e+002,2.803375e+000
6.123362e+002,4.167609e+000
6.133004e+002,4.478876e+000
6.142646e+002,3.725976e+000
6.152289e+002,3.416052e+000
6.161931e+002,5.068793e+000
6.171573e+002,6.444739e+000
